MOBILE_PHONE_NO,ACTV_REASON_CODE,ACTV_REASON_DESCRIPTION,ADJ_CREATION_DATE,ACTV_AMT
1234578604,OGWRD,Overage Bill Shock US Roam Data,16/05/2014,$14.43
1234580081,OGWDD,Overage Bill Shock Data Device,09/05/2014,$50.00
1234578605,OGWTI,Overage Bill Shock Intl Roam Text,02/04/2014,$3.60
1234578605,OGWDD,Overage Bill Shock Data Device,02/04/2014,$551.51
1234578605,OGWRV,Overage Bill Shock US Roam Voice,02/04/2014,$9.00
1234580082,OGWTI,Overage Bill Shock Intl Roam Text,10/02/2014,$4.20
1234580082,OGWRVI,Overage Bill Shock Intl Roam Voice,13/02/2014,$200.00
1234589649,OGWDD,Overage Bill Shock Data Device,09/05/2014,$40.00
1234589649,OGWDD,Overage Bill Shock Data Device,09/05/2014,$12.33
1234585218,OGWDD,Overage Bill Shock Data Device,29/01/2014,$50.01
1234578606,OGWDD,Overage Bill Shock Data Device,18/07/2014,$70.44
1234579938,OGWRVI,Overage Bill Shock Intl Roam Voice,11/03/2014,$600.00
1234579938,OGWRV,Overage Bill Shock US Roam Voice,11/03/2014,$334.31
1234579939,OGWDD,Overage Bill Shock Data Device,13/01/2014,$37.39
1234571927,OGWVA,Overage Bill Shock Voice Airtime,14/07/2014,$248.71
1234579940,OGWDD,Overage Bill Shock Data Device,11/03/2014,$119.00
1234571928,OGWRDI,Overage Bill Shock Intl Roam Data,20/01/2014,$776.57
1234578608,OGWTUS,Overage Bill Shock US Roam Text,28/01/2014,$43.80
1234578608,OGWRD,Overage Bill Shock US Roam Data,28/01/2014,$148.30
1234578608,OGWRV,Overage Bill Shock US Roam Voice,28/01/2014,$19.50
1234571929,OGWDD,Overage Bill Shock Data Device,09/06/2014,$10.00
1234571581,OGWDD,Overage Bill Shock Data Device,04/02/2014,$17.40
1234571581,OGWVLD,Overage Bill Shock Vocie LD,04/02/2014,$7.20
1234579941,OGWDD,Overage Bill Shock Data Device,21/01/2014,$20.01
1234571582,OGWDD,Overage Bill Shock Data Device,03/02/2014,$50.00
1234578609,OGWRD,Overage Bill Shock US Roam Data,24/01/2014,$239.70
1234571583,OGWDD,Overage Bill Shock Data Device,05/05/2014,$50.00
1234571584,OGWRDI,Overage Bill Shock Intl Roam Data,04/04/2014,$90.68
1234571931,OGWDD,Overage Bill Shock Data Device,24/02/2014,$3.00
1234583902,OGWDD,Overage Bill Shock Data Device,24/01/2014,$96.76
1234571717,OGWVLD,Overage Bill Shock Vocie LD,02/01/2014,$76.05
1234578610,OGWDD,Overage Bill Shock Data Device,17/02/2014,$50.00
1234579942,OGWDHS,Overage Bill Shock Data MHSI,11/02/2014,$50.00
1234580084,OGWRDI,Overage Bill Shock Intl Roam Data,22/05/2014,$25.00
1234571585,OGWRD,Overage Bill Shock US Roam Data,26/02/2014,$193.20
1234571932,OGWTI,Overage Bill Shock Intl Roam Text,05/05/2014,$60.00
1234571932,OGWT,Overage Bill Shock Text,07/02/2014,$48.05
1234579944,OGWRV,Overage Bill Shock US Roam Voice,28/05/2014,$75.00
1234578611,OGWVA,Overage Bill Shock Voice Airtime,24/02/2014,$267.50
1234579943,OGWRV,Overage Bill Shock US Roam Voice,17/01/2014,$45.25
1234579943,OGWVA,Overage Bill Shock Voice Airtime,28/05/2014,$25.00
1234578612,OGWVLD,Overage Bill Shock Vocie LD,25/04/2014,$15.50
1234573516,OGWDD,Overage Bill Shock Data Device,22/02/2014,$50.00
1234579945,OGWDD,Overage Bill Shock Data Device,15/01/2014,$50.00
1234580085,OGWDHS,Overage Bill Shock Data MHSI,17/07/2014,$50.00
1234573517,OGWRDI,Overage Bill Shock Intl Roam Data,22/01/2014,$399.00
1234571934,OGWRV,Overage Bill Shock US Roam Voice,24/02/2014,$142.50
1234573518,OGWDD,Overage Bill Shock Data Device,29/01/2014,$38.40
1234583903,OGWDD,Overage Bill Shock Data Device,09/01/2014,$35.00
1234579946,OGWRV,Overage Bill Shock US Roam Voice,14/07/2014,$20.63
1234581170,OGWDD,Overage Bill Shock Data Device,04/01/2014,$52.10
1234582637,OGWDD,Overage Bill Shock Data Device,07/04/2014,$25.00
1234571718,OGWDD,Overage Bill Shock Data Device,08/05/2014,$52.13
1234583904,OGWRDI,Overage Bill Shock Intl Roam Data,29/04/2014,$236.92
1234579947,OGWDD,Overage Bill Shock Data Device,24/02/2014,$49.42
1234571586,OGWVA,Overage Bill Shock Voice Airtime,28/03/2014,$98.60
1234578613,OGWRDI,Overage Bill Shock Intl Roam Data,03/04/2014,$234.00
1234573519,OGWRDI,Overage Bill Shock Intl Roam Data,29/01/2014,$170.82
1234573519,OGWDD,Overage Bill Shock Data Device,28/01/2014,$50.00
1234579948,OGWDD,Overage Bill Shock Data Device,03/04/2014,$5.73
1234580086,OGWRDI,Overage Bill Shock Intl Roam Data,07/02/2014,$207.21
1234579949,OGWRV,Overage Bill Shock US Roam Voice,30/04/2014,"$1,137.00"
1234579949,OGWRV,Overage Bill Shock US Roam Voice,01/05/2014,$170.27
1234571587,OGWDD,Overage Bill Shock Data Device,16/06/2014,$50.00
1234578614,OGWDD,Overage Bill Shock Data Device,20/06/2014,$73.39
1234588970,OGWVLD,Overage Bill Shock Vocie LD,05/02/2014,$49.95
1234588970,OGWVA,Overage Bill Shock Voice Airtime,25/02/2014,$238.50
1234583905,OGWRDI,Overage Bill Shock Intl Roam Data,16/01/2014,$93.99
1234580087,OGWDD,Overage Bill Shock Data Device,11/03/2014,$40.18
1234581173,OGWDD,Overage Bill Shock Data Device,29/01/2014,$15.00
1234581173,OGWDHS,Overage Bill Shock Data MHSI,02/07/2014,$10.00
1234578615,OGWRV,Overage Bill Shock US Roam Voice,12/05/2014,$12.25
1234571720,OGWRVI,Overage Bill Shock Intl Roam Voice,06/01/2014,$425.00
1234579950,OGWDD,Overage Bill Shock Data Device,15/01/2014,$63.62
1234579951,OGWRV,Overage Bill Shock US Roam Voice,10/01/2014,$25.00
1234579951,OGWDD,Overage Bill Shock Data Device,10/01/2014,$32.91
1234571588,OGWRDI,Overage Bill Shock Intl Roam Data,15/07/2014,$40.09
1234579953,OGWRDI,Overage Bill Shock Intl Roam Data,27/01/2014,$145.00
1234583907,OGWRV,Overage Bill Shock US Roam Voice,31/03/2014,$412.78
1234573525,OGWRD,Overage Bill Shock US Roam Data,27/03/2014,$793.68
1234579955,OGWRDI,Overage Bill Shock Intl Roam Data,24/03/2014,"$2,792.00"
1234580089,OGWRD,Overage Bill Shock US Roam Data,10/04/2014,$100.00
1234571721,OGWVA,Overage Bill Shock Voice Airtime,15/07/2014,$27.00
1234579957,OGWTUS,Overage Bill Shock US Roam Text,04/07/2014,$306.00
1234579957,OGWRV,Overage Bill Shock US Roam Voice,02/07/2014,$3.50
1234573526,OGWVLD,Overage Bill Shock Vocie LD,14/03/2014,$11.25
1234573527,OGWRV,Overage Bill Shock US Roam Voice,26/06/2014,$45.00
1234571590,OGWRD,Overage Bill Shock US Roam Data,05/05/2014,$557.60
1234586982,OGWVLD,Overage Bill Shock Vocie LD,13/01/2014,$86.25
1234578619,OGWRD,Overage Bill Shock US Roam Data,05/04/2014,$5.00
1234581174,OGWRV,Overage Bill Shock US Roam Voice,06/03/2014,$110.27
1234578620,OGWTUS,Overage Bill Shock US Roam Text,27/02/2014,$75.00
1234571939,OGWRD,Overage Bill Shock US Roam Data,20/05/2014,$198.00
1234571940,OGWRVI,Overage Bill Shock Intl Roam Voice,09/02/2014,$98.00
1234571940,OGWTI,Overage Bill Shock Intl Roam Text,10/02/2014,$151.80
1234571941,OGWRD,Overage Bill Shock US Roam Data,22/04/2014,$100.00
1234588450,OGWDHS,Overage Bill Shock Data MHSI,20/03/2014,$40.00
1234573798,OGWDHS,Overage Bill Shock Data MHSI,27/01/2014,$50.54
1234571591,OGWDD,Overage Bill Shock Data Device,27/03/2014,$126.22
1234579958,OGWRD,Overage Bill Shock US Roam Data,28/07/2014,$73.38
1234579959,OGWRDI,Overage Bill Shock Intl Roam Data,18/01/2014,$113.00
1234578622,OGWDD,Overage Bill Shock Data Device,10/07/2014,$52.60
1234582843,OGWDD,Overage Bill Shock Data Device,10/07/2014,$50.00
1234579960,OGWTI,Overage Bill Shock Intl Roam Text,14/01/2014,$34.35
1234571942,OGWRD,Overage Bill Shock US Roam Data,20/05/2014,$50.00
1234571593,OGWDD,Overage Bill Shock Data Device,18/05/2014,$74.69
1234571723,OGWRD,Overage Bill Shock US Roam Data,24/05/2014,$2.00
1234579962,OGWDD,Overage Bill Shock Data Device,17/06/2014,$212.54
1234581177,OGWRDI,Overage Bill Shock Intl Roam Data,08/04/2014,$100.00
1234571724,OGWDD,Overage Bill Shock Data Device,07/01/2014,$50.00
1234579963,OGWRDI,Overage Bill Shock Intl Roam Data,23/01/2014,$105.48
1234579964,OGWRDI,Overage Bill Shock Intl Roam Data,20/03/2014,$1.58
1234591869,OGWVA,Overage Bill Shock Voice Airtime,16/06/2014,$11.50
1234571725,OGWVA,Overage Bill Shock Voice Airtime,20/01/2014,$45.00
1234571726,OGWRVI,Overage Bill Shock Intl Roam Voice,06/03/2014,$159.00
1234573803,OGWDD,Overage Bill Shock Data Device,10/04/2014,$37.50
1234571943,OGWT,Overage Bill Shock Text,02/01/2014,$100.00
1234571943,OGWT,Overage Bill Shock Text,02/01/2014,$100.00
1234571943,OGWVLD,Overage Bill Shock Vocie LD,02/01/2014,$322.10
1234571943,OGWVLD,Overage Bill Shock Vocie LD,02/01/2014,$271.25
1234579965,OGWVA,Overage Bill Shock Voice Airtime,31/07/2014,$861.00
1234573804,OGWDD,Overage Bill Shock Data Device,18/02/2014,$25.00
1234582844,OGWDD,Overage Bill Shock Data Device,25/03/2014,$81.46
1234583909,OGWDD,Overage Bill Shock Data Device,17/06/2014,$50.00
1234573805,OGWVLD,Overage Bill Shock Vocie LD,19/04/2014,$20.25
1234589650,OGWRV,Overage Bill Shock US Roam Voice,17/04/2014,$135.00
1234591211,OGWRV,Overage Bill Shock US Roam Voice,06/02/2014,$81.50
1234591211,OGWRV,Overage Bill Shock US Roam Voice,06/02/2014,$21.25
1234579966,OGWVLD,Overage Bill Shock Vocie LD,25/02/2014,$49.50
1234587039,OGWRV,Overage Bill Shock US Roam Voice,13/03/2014,$75.00
1234571944,OGWT,Overage Bill Shock Text,03/03/2014,$14.80
1234580095,OGWDHS,Overage Bill Shock Data MHSI,25/02/2014,$17.52
1234580095,OGWVA,Overage Bill Shock Voice Airtime,03/04/2014,$3.00
1234571945,OGWRDI,Overage Bill Shock Intl Roam Data,25/06/2014,$141.48
1234578624,OGWVLD,Overage Bill Shock Vocie LD,14/07/2014,$11.00
1234579967,OGWDD,Overage Bill Shock Data Device,03/07/2014,$20.00
1234578625,OGWDD,Overage Bill Shock Data Device,27/05/2014,$56.00
1234571946,OGWVA,Overage Bill Shock Voice Airtime,30/04/2014,$487.00
1234571597,OGWTUS,Overage Bill Shock US Roam Text,27/02/2014,$203.00
1234573806,OGWRD,Overage Bill Shock US Roam Data,04/02/2014,$113.56
1234571727,OGWVLD,Overage Bill Shock Vocie LD,04/06/2014,$102.50
1234580097,OGWT,Overage Bill Shock Text,03/02/2014,$25.20
1234580097,OGWT,Overage Bill Shock Text,03/02/2014,$6.00
1234580097,OGWT,Overage Bill Shock Text,06/03/2014,$6.00
1234580097,OGWVLD,Overage Bill Shock Vocie LD,30/06/2014,$35.75
1234583912,OGWVLD,Overage Bill Shock Vocie LD,09/04/2014,$50.00
1234580098,OGWDD,Overage Bill Shock Data Device,13/03/2014,$22.65
1234571951,OGWVA,Overage Bill Shock Voice Airtime,08/05/2014,$24.00
1234579969,OGWDHS,Overage Bill Shock Data MHSI,01/04/2014,$50.00
1234591212,OGWRV,Overage Bill Shock US Roam Voice,20/05/2014,$601.50
1234579970,OGWDD,Overage Bill Shock Data Device,08/07/2014,$40.00
1234590892,OGWDHS,Overage Bill Shock Data MHSI,04/07/2014,$309.01
1234580099,OGWTUS,Overage Bill Shock US Roam Text,24/02/2014,$33.74
1234583913,OGWRDI,Overage Bill Shock Intl Roam Data,24/04/2014,$136.00
1234581180,OGWRV,Overage Bill Shock US Roam Voice,23/01/2014,$392.71
1234580341,OGWDD,Overage Bill Shock Data Device,12/03/2014,$12.29
1234580342,OGWRV,Overage Bill Shock US Roam Voice,02/01/2014,$122.10
1234571731,OGWRD,Overage Bill Shock US Roam Data,24/07/2014,$100.00
1234571731,OGWTI,Overage Bill Shock Intl Roam Text,06/01/2014,$60.00
1234587041,OGWT,Overage Bill Shock Text,07/03/2014,$54.40
1234590355,OGWDD,Overage Bill Shock Data Device,24/02/2014,$150.00
1234571601,OGWVLD,Overage Bill Shock Vocie LD,08/01/2014,$62.50
1234571602,OGWT,Overage Bill Shock Text,29/04/2014,$201.80
1234571954,OGWT,Overage Bill Shock Text,27/05/2014,$13.20
1234571954,OGWT,Overage Bill Shock Text,27/05/2014,$44.00
1234571954,OGWT,Overage Bill Shock Text,27/05/2014,$3.60
1234578631,OGWRDI,Overage Bill Shock Intl Roam Data,09/02/2014,$19.50
1234578631,OGWDHS,Overage Bill Shock Data MHSI,15/04/2014,$50.00
1234571603,OGWDD,Overage Bill Shock Data Device,26/06/2014,$57.12
1234580345,OGWDD,Overage Bill Shock Data Device,20/04/2014,$477.16
1234572030,OGWT,Overage Bill Shock Text,20/02/2014,$32.10
1234572030,OGWT,Overage Bill Shock Text,20/02/2014,$27.90
1234571604,OGWRVI,Overage Bill Shock Intl Roam Voice,06/02/2014,$12.50
1234571605,OGWVLD,Overage Bill Shock Vocie LD,21/06/2014,$92.00
1234583916,OGWDD,Overage Bill Shock Data Device,13/05/2014,$30.00
1234572031,OGWVLD,Overage Bill Shock Vocie LD,24/02/2014,$33.00
1234572032,OGWRV,Overage Bill Shock US Roam Voice,04/04/2014,$24.00
1234578633,OGWRVI,Overage Bill Shock Intl Roam Voice,18/02/2014,$39.85
1234578633,OGWRV,Overage Bill Shock US Roam Voice,28/01/2014,"$1,100.85"
1234584084,OGWTI,Overage Bill Shock Intl Roam Text,18/02/2014,$42.00
1234584084,OGWRDI,Overage Bill Shock Intl Roam Data,18/02/2014,$528.79
1234584084,OGWRV,Overage Bill Shock US Roam Voice,28/01/2014,$622.36
1234580348,OGWRDI,Overage Bill Shock Intl Roam Data,14/01/2014,$78.52
1234581238,OGWTUS,Overage Bill Shock US Roam Text,21/04/2014,$13.80
1234578635,OGWTI,Overage Bill Shock Intl Roam Text,25/06/2014,$42.00
1234578635,OGWRDI,Overage Bill Shock Intl Roam Data,25/06/2014,$25.17
1234571607,OGWRDI,Overage Bill Shock Intl Roam Data,13/05/2014,$116.24
1234571607,OGWTI,Overage Bill Shock Intl Roam Text,13/05/2014,$28.20
1234571607,OGWRVI,Overage Bill Shock Intl Roam Voice,13/05/2014,$42.00
1234581239,OGWRDI,Overage Bill Shock Intl Roam Data,12/06/2014,$95.60
1234584085,OGWDD,Overage Bill Shock Data Device,02/04/2014,$25.00
1234573812,OGWDD,Overage Bill Shock Data Device,03/05/2014,$31.30
1234580101,OGWRDI,Overage Bill Shock Intl Roam Data,11/03/2014,$100.00
1234571846,OGWDD,Overage Bill Shock Data Device,12/04/2014,$42.98
1234573814,OGWRD,Overage Bill Shock US Roam Data,02/05/2014,$27.77
1234581240,OGWRD,Overage Bill Shock US Roam Data,10/02/2014,$18.43
1234580352,OGWDD,Overage Bill Shock Data Device,17/02/2014,$167.48
1234572034,OGWDD,Overage Bill Shock Data Device,17/04/2014,$25.00
1234578636,OGWDD,Overage Bill Shock Data Device,18/02/2014,$10.00
1234580353,OGWRV,Overage Bill Shock US Roam Voice,30/07/2014,"$1,053.00"
1234580353,OGWRVI,Overage Bill Shock Intl Roam Voice,05/05/2014,$190.00
1234580354,OGWRDI,Overage Bill Shock Intl Roam Data,04/01/2014,$100.00
1234589070,OGWRV,Overage Bill Shock US Roam Voice,10/01/2014,$65.00
1234580355,OGWRV,Overage Bill Shock US Roam Voice,22/01/2014,$100.45
1234580356,OGWVA,Overage Bill Shock Voice Airtime,06/05/2014,$25.55
1234571610,OGWRV,Overage Bill Shock US Roam Voice,03/02/2014,$136.00
1234580357,OGWVLD,Overage Bill Shock Vocie LD,14/01/2014,$10.00
1234581243,OGWRDI,Overage Bill Shock Intl Roam Data,14/06/2014,$22.99
1234580102,OGWRD,Overage Bill Shock US Roam Data,22/05/2014,$71.75
1234571611,OGWRV,Overage Bill Shock US Roam Voice,20/02/2014,$187.50
1234571611,OGWRV,Overage Bill Shock US Roam Voice,20/01/2014,$377.00
1234578639,OGWRV,Overage Bill Shock US Roam Voice,03/04/2014,$640.25
1234580360,OGWVLD,Overage Bill Shock Vocie LD,04/07/2014,$145.50
1234572037,OGWRDI,Overage Bill Shock Intl Roam Data,02/01/2014,$220.23
1234580361,OGWDD,Overage Bill Shock Data Device,17/04/2014,$50.00
1234578678,OGWVLD,Overage Bill Shock Vocie LD,11/02/2014,$148.50
1234578678,OGWVLD,Overage Bill Shock Vocie LD,17/02/2014,$166.00
1234590753,OGWDD,Overage Bill Shock Data Device,06/03/2014,$156.74
1234590753,OGWDD,Overage Bill Shock Data Device,25/04/2014,$405.00
1234573816,OGWRD,Overage Bill Shock US Roam Data,20/06/2014,$22.69
1234573818,OGWDD,Overage Bill Shock Data Device,23/01/2014,$55.27
1234573818,OGWDD,Overage Bill Shock Data Device,23/01/2014,$50.00
1234571613,OGWRDI,Overage Bill Shock Intl Roam Data,26/03/2014,$50.00
1234578679,OGWRVI,Overage Bill Shock Intl Roam Voice,26/02/2014,$757.50
1234580362,OGWRVI,Overage Bill Shock Intl Roam Voice,26/02/2014,$155.00
1234581244,OGWDD,Overage Bill Shock Data Device,10/04/2014,$25.90
1234581244,OGWRVI,Overage Bill Shock Intl Roam Voice,11/04/2014,$187.00
1234581244,OGWRVI,Overage Bill Shock Intl Roam Voice,10/04/2014,$3.00
1234571848,OGWTUS,Overage Bill Shock US Roam Text,16/04/2014,$16.69
1234572039,OGWTUS,Overage Bill Shock US Roam Text,04/07/2014,$155.70
1234573820,OGWRD,Overage Bill Shock US Roam Data,28/07/2014,$28.61
1234571850,OGWDD,Overage Bill Shock Data Device,22/07/2014,$24.62
1234571851,OGWVLD,Overage Bill Shock Vocie LD,10/01/2014,$256.15
1234573821,OGWDHS,Overage Bill Shock Data MHSI,08/01/2014,$50.00
1234571852,OGWTI,Overage Bill Shock Intl Roam Text,19/06/2014,$100.00
1234571852,OGWTUS,Overage Bill Shock US Roam Text,04/07/2014,$582.80
1234580147,OGWRV,Overage Bill Shock US Roam Voice,03/07/2014,$286.30
1234572041,OGWRDI,Overage Bill Shock Intl Roam Data,22/04/2014,$87.69
1234584088,OGWTUS,Overage Bill Shock US Roam Text,30/05/2014,$108.60
1234584088,OGWRV,Overage Bill Shock US Roam Voice,30/05/2014,$113.25
1234578681,OGWTI,Overage Bill Shock Intl Roam Text,21/07/2014,$40.00
1234571615,OGWVA,Overage Bill Shock Voice Airtime,03/03/2014,$87.50
1234581245,OGWRV,Overage Bill Shock US Roam Voice,28/01/2014,$65.50
1234578682,OGWDD,Overage Bill Shock Data Device,03/06/2014,$163.16
1234578683,OGWDD,Overage Bill Shock Data Device,16/02/2014,$50.00
1234581246,OGWRDI,Overage Bill Shock Intl Roam Data,19/01/2014,$21.00
1234571616,OGWDD,Overage Bill Shock Data Device,22/07/2014,$40.00
1234571616,OGWRVI,Overage Bill Shock Intl Roam Voice,15/04/2014,$500.00
1234578684,OGWDD,Overage Bill Shock Data Device,26/06/2014,$166.29
1234571853,OGWDD,Overage Bill Shock Data Device,31/07/2014,$33.22
1234580149,OGWRV,Overage Bill Shock US Roam Voice,01/02/2014,$18.00
1234580149,OGWRV,Overage Bill Shock US Roam Voice,01/03/2014,$61.50
1234580367,OGWRV,Overage Bill Shock US Roam Voice,16/07/2014,$127.50
1234580368,OGWRD,Overage Bill Shock US Roam Data,12/03/2014,$185.37
1234580368,OGWDD,Overage Bill Shock Data Device,12/03/2014,$254.50
1234581247,OGWRVI,Overage Bill Shock Intl Roam Voice,10/01/2014,$30.00
1234580150,OGWRD,Overage Bill Shock US Roam Data,29/04/2014,$103.25
1234571854,OGWDD,Overage Bill Shock Data Device,28/07/2014,$20.00
1234572044,OGWDD,Overage Bill Shock Data Device,09/06/2014,$70.00
1234581248,OGWRDI,Overage Bill Shock Intl Roam Data,28/04/2014,$148.57
1234584090,OGWDD,Overage Bill Shock Data Device,08/05/2014,$236.92
1234584090,OGWDD,Overage Bill Shock Data Device,08/05/2014,$90.31
1234581249,OGWVLD,Overage Bill Shock Vocie LD,25/06/2014,$101.00
1234573822,OGWDD,Overage Bill Shock Data Device,25/04/2014,$25.00
1234580151,OGWRDI,Overage Bill Shock Intl Roam Data,26/03/2014,$7.70
1234581250,OGWRDI,Overage Bill Shock Intl Roam Data,06/01/2014,$133.50
1234590680,OGWDD,Overage Bill Shock Data Device,09/02/2014,$27.00
1234580370,OGWVA,Overage Bill Shock Voice Airtime,04/04/2014,$27.75
1234573823,OGWVA,Overage Bill Shock Voice Airtime,01/04/2014,$94.00
1234571857,OGWDD,Overage Bill Shock Data Device,03/02/2014,$15.25
1234572048,OGWDD,Overage Bill Shock Data Device,03/02/2014,$101.10
1234573824,OGWDD,Overage Bill Shock Data Device,03/02/2014,$6.71
1234578688,OGWDD,Overage Bill Shock Data Device,03/02/2014,$25.18
1234581251,OGWDD,Overage Bill Shock Data Device,03/02/2014,$88.63
1234581251,OGWVLD,Overage Bill Shock Vocie LD,14/04/2014,$49.50
1234584091,OGWDD,Overage Bill Shock Data Device,03/02/2014,$50.00
1234581252,OGWVA,Overage Bill Shock Voice Airtime,09/05/2014,$100.00
1234580371,OGWDD,Overage Bill Shock Data Device,19/03/2014,$50.00
1234589073,OGWRD,Overage Bill Shock US Roam Data,11/02/2014,$232.96
1234589073,OGWRDI,Overage Bill Shock Intl Roam Data,11/02/2014,$40.02
1234589073,OGWRV,Overage Bill Shock US Roam Voice,11/02/2014,$292.00
1234580153,OGWRD,Overage Bill Shock US Roam Data,31/03/2014,$100.00
1234580153,OGWTUS,Overage Bill Shock US Roam Text,31/03/2014,$17.40
1234571858,OGWDD,Overage Bill Shock Data Device,07/03/2014,$265.00
1234580372,OGWDD,Overage Bill Shock Data Device,10/04/2014,$40.00
1234581253,OGWDD,Overage Bill Shock Data Device,13/01/2014,$50.00
1234571732,OGWDD,Overage Bill Shock Data Device,08/02/2014,$18.99
1234571733,OGWRV,Overage Bill Shock US Roam Voice,21/05/2014,$126.90
1234589666,OGWTI,Overage Bill Shock Intl Roam Text,21/05/2014,$150.00
1234571859,OGWDHS,Overage Bill Shock Data MHSI,10/01/2014,$7.37
1234573825,OGWDD,Overage Bill Shock Data Device,15/02/2014,$50.00
1234580154,OGWDD,Overage Bill Shock Data Device,30/05/2014,$43.80
1234571735,OGWRVI,Overage Bill Shock Intl Roam Voice,17/01/2014,$9.00
1234571735,OGWRVI,Overage Bill Shock Intl Roam Voice,17/01/2014,$170.22
1234591721,OGWRVI,Overage Bill Shock Intl Roam Voice,16/05/2014,$160.00
1234583052,OGWVA,Overage Bill Shock Voice Airtime,10/02/2014,$48.00
1234583052,OGWVLD,Overage Bill Shock Vocie LD,16/06/2014,$16.35
1234573827,OGWRVI,Overage Bill Shock Intl Roam Voice,08/02/2014,$72.50
1234571862,OGWRD,Overage Bill Shock US Roam Data,13/05/2014,$100.00
1234571863,OGWRVI,Overage Bill Shock Intl Roam Voice,11/06/2014,$324.31
1234580376,OGWTI,Overage Bill Shock Intl Roam Text,14/01/2014,$32.90
1234580376,OGWDD,Overage Bill Shock Data Device,12/05/2014,$50.00
1234571738,OGWRVI,Overage Bill Shock Intl Roam Voice,02/01/2014,$409.50
1234571739,OGWRD,Overage Bill Shock US Roam Data,15/05/2014,"$1,750.50"
